track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
3H7ihDc1dqLriiWXwsc2po,"['Topic', 'A7S']",Breaking Me,Breaking Me,78,166793,0,0.789,0.72,8,-5.652,0,0.218,0.223,0.0,0.129,0.664,122.031,4,edm,0.7243333333333334
6I1mw5BBnLZhOXpKTAXKj7,"['Jim Florentine', 'Don Jamieson']",Terrorizing Telemarketers 7,James the Painter,22,190083,0,0.616,0.795,0,-10.962,1,0.94,0.986,5.17e-05,0.779,0.581,81.987,4,comedy,0.664
31JTXeMPpFFgJeYpGP5xxE,['Samuel Kim'],Raiden Shogun Theme (Judgement of Euthymia),Raiden Shogun Theme (Judgement of Euthymia),42,235864,0,0.263,0.586,7,-9.08,1,0.0421,0.209,0.89,0.191,0.125,144.009,4,anime,0.32466666666666666
1IDMCZwbtVWd6BA1GvWSPA,['Adam Freeland'],Mind Killer,Mind Killer,39,208213,0,0.504,0.856,1,-6.647,0,0.105,0.00123,0.000384,0.124,0.166,180.116,4,breakbeat,0.5086666666666666
4U16etRqFWnbIZIh9ZAzTc,"['Håkan Hellström', 'First Aid Kit', 'Silvana Imam']",Du fria (rullande åska live) [feat. Silvana Imam & First Aid Kit],Du fria (rullande åska live) [feat. Silvana Imam & First Aid Kit],21,320480,0,0.465,0.879,2,-5.229,0,0.0734,0.017,0.0,0.419,0.288,132.875,4,goth,0.544
2Ras7UcXvzenVmkyVMibdh,['Manal'],Manal,Casa Con Diez Pinos,35,254466,0,0.528,0.563,2,-6.975,1,0.041,0.706,0.0155,0.149,0.652,168.403,3,blues,0.581
12RU9OGw755tAIOCQuQJjy,"[""Los Baby's""]",Antología...Los Baby's,Negrura,31,160800,0,0.561,0.578,0,-8.602,1,0.0351,0.231,7.48e-06,0.33,0.755,124.074,4,rock-n-roll,0.6313333333333334
5zwu9bAIOTJrJyO4PcZbuT,['Fantasy'],Eine schöne Weihnacht - Die schönsten Schlager zur Weihnachtszeit,Alle Jahre wieder,0,180880,0,0.699,0.768,3,-3.934,1,0.0316,0.324,0.000222,0.0963,0.781,115.039,4,disco,0.7493333333333334
3PIFvuzwRjfQgxtr9QwlVJ,"['Sikdope', 'Gentlemens Club', 'Tima Dee']",Ballin,Ballin,54,184615,0,0.724,0.913,10,-6.04,0,0.0564,0.0914,0.0103,0.105,0.584,130.075,4,dubstep,0.7403333333333334
0tn7CmyRfvX7AF4mDH6v4M,['Musical Youth'],Top Trending Romania - Vara 2022,Pass The Dutchie,0,203466,0,0.726,0.749,7,-4.696,1,0.0408,0.404,0.0,0.299,0.964,150.439,4,reggae,0.8130000000000001
2n6qz4opcJlHsEpI8030YM,"['J. Worra', 'Leo Stannard']",Check Out,Check Out,70,174138,0,0.814,0.675,10,-6.761,0,0.042,0.00577,0.0818,0.0956,0.776,125.0,4,deep-house,0.7549999999999999
7hDaoAvDL0abhoyOnyEgmb,['Vladimir Nechaev'],Хочу лететь на пламя!,Снег,0,292733,0,0.448,0.581,4,-6.69,0,0.0277,0.486,0.0,0.322,0.293,140.018,3,romance,0.4406666666666666
0aqAI4VP1BZzBzYHbPJQEi,"['LUDMILLA', 'DJ Will22', 'Topo La Maskara', 'Mariah Angeliq', 'Mr. Vegas']",Trending Pop,Socadona - Funk Remix,0,171136,0,0.844,0.756,4,-5.211,0,0.127,0.135,0.00424,0.145,0.619,135.021,4,funk,0.7396666666666668
6RIbDs0p4XusU2PZSiDgeZ,"['Chris Lake', 'Green Velvet']",Deceiver,Deceiver,57,225883,0,0.881,0.883,11,-5.494,1,0.0633,0.0195,0.148,0.0825,0.966,124.016,4,deep-house,0.91
0SvjpUubJo7AUoJWtFq9Nf,['Jah Vinci'],Country Bus Riddim,My Other Half,22,183424,0,0.559,0.752,9,-4.143,1,0.281,0.0248,0.0,0.0458,0.675,163.661,4,j-dance,0.662
5f1qCD8JhSU1frlTwk6hHW,"['Rob Gasser', 'Laura Brehm']",Vertigo,Vertigo,45,227852,0,0.504,0.911,7,-3.919,0,0.0396,0.0375,0.0,0.323,0.606,174.076,4,dubstep,0.6736666666666666
5ay0cvjtVAbMLOe8gTadFh,['Jóhann Jóhannsson'],The Theory of Everything (Original Motion Picture Soundtrack),A Model of the Universe,62,172444,0,0.336,0.044,7,-29.255,0,0.0456,0.982,0.96,0.221,0.0666,90.243,4,ambient,0.14886666666666667
4yMbbysldl7E3WgiaugnwM,['Sachet Tandon'],Kabir Singh,Bekhayali,66,371790,0,0.296,0.582,9,-5.18,0,0.0413,0.449,0.0,0.319,0.365,168.4,3,pop,0.4143333333333333
64GiAzZ9JmoBfDxmDTAkBW,['Vybz Kartel'],Riddim Driven: Beauty and The Beast,Kill Dem,25,161013,0,0.608,0.707,11,-9.369,0,0.266,0.204,0.0,0.362,0.472,112.119,3,dancehall,0.5956666666666667
5fIWOnufnkAtDp9SDqRMD3,['Fossils'],Fossils,Hansnuhana,45,294322,0,0.528,0.427,4,-12.304,1,0.0548,0.27,2.18e-05,0.105,0.307,133.127,4,indian,0.4206666666666667
7mBQ9o1ki3o9fpTP3LsD7R,['Eva Eastwood & The Major Keys'],"Åh, Vilken Skiva!",Vill & Vill Inte,27,172960,0,0.466,0.6,5,-5.088,1,0.0369,0.596,0.0,0.238,0.787,163.524,4,rockabilly,0.6176666666666667
0QV3swr7L8MZr72lL2izV1,['Metallica'],Hardwired…To Self-Destruct (Deluxe),Hardwired,63,189347,1,0.128,0.991,11,-3.289,1,0.0582,1.11e-05,0.00362,0.219,0.53,186.124,4,metal,0.5496666666666666
3loBcjKmFkcSV6fdKnSgMK,['Casino Versus Japan'],Whole Numbers Play The Basics,Making Lake Park In The Sun,14,231533,0,0.406,0.754,6,-9.114,1,0.0467,0.00562,0.965,0.116,0.0812,84.971,4,idm,0.41373333333333334
07zQA8UkyxpmnRhPjHOVOB,['Behemoth'],The Satanist,Blow Your Trumpets Gabriel,47,265440,1,0.175,0.945,6,-4.632,1,0.0832,0.000226,0.0056,0.285,0.169,118.282,4,death-metal,0.42966666666666664
5VasLvVzuH1vRsioaiJPT3,['Johnnie Taylor'],Good Love!,Too Many Memories,37,360706,0,0.722,0.512,2,-7.008,1,0.0313,0.444,0.000402,0.044,0.713,118.284,4,blues,0.649
6Vhd1f9ezZEVxc4BkZMyGX,"['MUZZ', 'F.O.O.L', 'TOKYO ROSE']",Horsepower (F.O.O.L & TOKYO ROSE Remix),Horsepower - F.O.O.L & TOKYO ROSE Remix,43,200920,0,0.598,0.765,2,-3.588,1,0.0365,0.00624,0.778,0.102,0.0395,109.982,4,dubstep,0.4675
2qVe4WymBocjAWHvn1xucX,['Mike Birbiglia'],My Girlfriend's Boyfriend,Winter in Bermuda,23,437683,0,0.534,0.715,10,-9.334,0,0.955,0.922,0.0,0.308,0.466,79.334,4,comedy,0.5716666666666667
19iOkI9HhUCXdMR26nRqVP,['Japãozin'],Arraiá pra Paredão,Bebe até Amanhecer,45,141721,1,0.736,0.73,4,-4.556,0,0.0533,0.0417,4.79e-06,0.0637,0.96,160.084,4,forro,0.8086666666666668
2ORZY1UyCJkyQRFwyTtPbi,['JVKE'],this is what sadness feels like (214Hz),save your breath,42,165964,0,0.483,0.491,2,-5.389,1,0.0694,0.695,0.000555,0.128,0.4,111.956,4,indie-pop,0.458
1UFPqVW0o2qLZ4S72LkRXD,['Troglauer'],Ey-Oh!,Ey-Oh!,26,182520,0,0.694,0.895,7,-5.777,1,0.0376,0.0187,0.0,0.223,0.854,94.982,4,party,0.8143333333333334
3waNdoD0Ioj5PMb9S9NrjU,['Ersen ve Dadaşlar'],Geçti Bor'un Pazarı Sür Eşeği Niğde'ye,Kendim Ettim Kendim Buldum,32,352130,0,0.441,0.498,8,-15.056,0,0.141,0.546,6.02e-05,0.0975,0.429,106.43,4,psych-rock,0.456
6EDk5ZNnAbOrSbgcHhDHJZ,['Gustavo Lins'],Ao Vivo,Pra ser feliz,47,256600,0,0.334,0.471,0,-16.901,1,0.0405,0.429,0.000321,0.953,0.386,76.293,4,pagode,0.39699999999999996
2xvivj9s3YulAYkhFPc7pz,['Chino & Nacho'],Carrete con besties,Niña Bonita,0,217480,0,0.675,0.924,9,-4.879,1,0.113,0.287,0.0,0.256,0.643,120.069,4,electro,0.7473333333333333
0hyklxPQEAkEE7TmW6fneb,['Norah Jones'],Christmas Best Hits 2022,Christmas Calling (Jolly Jones),0,200461,0,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,4,jazz,0.4423333333333333
7cHFPtdFTUnIKy2E6yIJ70,['Elza Soares'],O Tempo Não Para,O Tempo Não Para,36,256837,0,0.657,0.597,7,-6.86,0,0.0333,0.00487,1.03e-06,0.324,0.585,134.959,4,samba,0.613
0QvIPB2aY1W9boet0AmMHa,['Orquesta Silbando'],Manos Arriba,Yapeyú,21,149693,0,0.689,0.442,5,-6.409,0,0.048,0.85,0.632,0.107,0.821,136.49,4,tango,0.6506666666666666
6Qe06wKerHNZWPWGZu6o1f,['Joakim Molitor'],Together,Together,39,187307,0,0.487,0.582,8,-6.326,0,0.11,0.0605,0.0,0.567,0.6,175.036,4,swedish,0.5563333333333333
5kZbD9TCr2Iw9HoQFHB9Ec,['FKA twigs'],Your Perfect Soundtrack,killer,0,176876,0,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,trip-hop,0.5923333333333334
10aDiDITMu33TQNqVR35iM,['Gravity'],Hustle 2.0,Dukandaar,44,191428,0,0.712,0.764,1,-7.024,1,0.357,0.325,0.0,0.0819,0.577,168.06,4,indian,0.6843333333333333
08XshFxOo9rcQagObgcoK6,"['ENHYPEN', 'YEONJUN']",DIMENSION : DILEMMA,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,59,227453,0,0.495,0.926,8,-4.589,0,0.323,0.0384,0.0,0.348,0.642,159.922,4,anime,0.6876666666666668
1zZh6zTXcDgvN0C6S1G4gU,['Adele'],25,Remedy,65,245426,0,0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,3,soul,0.315
32gpJqHwc4Danix8sOXFv5,['NMB48'],恋と愛のその間には (Special Edition),恋と愛のその間には,17,294293,0,0.582,0.948,5,-2.309,1,0.0706,0.0226,0.0,0.255,0.807,132.979,4,j-idol,0.7789999999999999
64dnK9CdyuvamFBC7cTfOv,['Alexandre Desplat'],The Lost King (Original Motion Picture Soundtrack),Farewell Richard,20,164306,0,0.0908,0.178,11,-14.27,1,0.0346,0.927,0.873,0.163,0.0374,81.821,4,french,0.10206666666666665
5cZkudJYkjAKcU4Cs0BM6H,['Tanju Okan'],Bir Zamanlar (Best Of),Dostlarım,40,247560,0,0.328,0.613,2,-6.47,0,0.0335,0.545,0.0,0.377,0.473,99.824,4,j-pop,0.4713333333333334
6VtcgrVYo2xfygcWAfRpd1,['My Chemical Romance'],Number Three,The World Is Ugly,60,294680,0,0.447,0.781,11,-4.801,0,0.0314,0.0047,3.4e-05,0.0976,0.102,96.004,4,emo,0.44333333333333336
3zTkz1DCxJk09e3iBH8xXi,['KAROL G'],Perreo Tenebroso Vol. 4,Punto G,0,183160,0,0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000125,0.125,0.903,165.994,4,reggae,0.8133333333333334
6wuKQTG5bX38pDnOQODK3M,['Morbo y Mambo'],Noches de Morbo Vol. 1,Rogers Nelson,25,322700,0,0.683,0.536,4,-8.362,0,0.0465,0.115,0.692,0.179,0.845,83.986,4,afrobeat,0.6880000000000001
2PaETSKl3w3IdtLIbDnQXJ,['Los Delinquentes'],El Sentimiento Garrapatero Que Nos Traen Las Flores,El aire de la calle,61,186733,0,0.755,0.614,3,-9.841,0,0.0458,0.526,0.0,0.113,0.887,99.99,4,spanish,0.7520000000000001
2GhwDDUHbfHF6YOwm9xilY,['FelMax'],Chapel,Chapel,38,201562,0,0.601,0.956,2,-3.759,1,0.0349,0.000395,0.877,0.242,0.0389,127.993,4,dubstep,0.5319666666666666
2FtyrwcRqA2JQEezLjPZ8r,['Tove Lo'],BLUE LIPS (lady wood phase II),bitches,53,137219,1,0.477,0.831,11,-5.219,1,0.144,0.0781,5.51e-06,0.0523,0.818,165.825,4,synth-pop,0.7086666666666667
3zPkRzACNkM3NuTlyvjT2P,['Anberlin'],Alternative Christmas 2022,"Christmas, Baby Please Come Home",0,162911,0,0.438,0.907,8,-4.996,1,0.0361,4.32e-05,0.0,0.115,0.545,75.051,4,punk-rock,0.63
6Boqs3NAzPMxyhztKZOIyi,['Anthrax'],Halloween Metal Nights,Medusa,1,284040,0,0.334,0.814,11,-14.175,0,0.0447,0.0247,0.000593,0.501,0.676,150.813,4,metal,0.608
3fce7cgk4a8iYcPi2aWIam,['James Brown'],Home At Christmas,Santa Claus Go Straight To The Ghetto,0,181052,0,0.639,0.61,0,-6.101,1,0.0446,0.481,0.0,0.203,0.812,139.608,4,funk,0.6869999999999999
7hlRDPH40A6qC98Q7aNB2C,"['Chris Tomlin', 'Pat Barrett']",Holy Roar,How Sweet It Is,40,219560,0,0.468,0.157,6,-11.996,1,0.031,0.837,0.0,0.191,0.356,135.415,4,world-music,0.327
6Wbih8MPwF1l9Rkf3Om1FZ,['The Doors'],The Doors (Original Soundtrack Recording),Love Street,26,171986,0,0.706,0.321,9,-14.134,0,0.0365,0.818,4.67e-05,0.0952,0.46,118.662,4,psych-rock,0.49566666666666664
1gjCAwgzfLer27fudfDAmn,['Nikolay Kopylov'],Golden Hits Of The Ancient Russian Romance Vol.2,"Farewell, My Camp",0,158827,0,0.367,0.371,0,-8.654,1,0.0444,0.899,0.000842,0.0765,0.392,90.518,4,romance,0.37666666666666665
0udvqTPCimWmF6eXn93ZL6,['Barbara Higbie'],A Winter's Solstice V,The Simple Birth,20,217333,0,0.601,0.167,9,-17.051,1,0.0318,0.922,0.0154,0.0677,0.327,132.282,3,new-age,0.365
6X16lGke7rTFXp8nlABGS1,['Annie Lennox'],Weihnachtslieder 2022,Angels From The Realms of Glory,0,240146,0,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,4,songwriter,0.38166666666666665
6YLo5SejKIp8D8Ui0VVn57,['James Hand'],Shadow On The Ground,Just A Heart,14,207000,0,0.698,0.384,6,-9.288,0,0.0298,0.699,0.000233,0.12,0.656,106.829,4,honky-tonk,0.5793333333333334
1Yy8O5XhsIk7LKzb670qsd,['Nikolay Nikitskiy'],Velikie ispolniteli Rossii XX veka: Nikolay Nikitskiy,Moy kostjor,0,171573,0,0.331,0.252,2,-12.195,0,0.0443,0.96,0.00107,0.339,0.166,151.417,3,romance,0.24966666666666668
26bdkzE7QpGy8qE6nveFUq,"['Quincy Jones', 'Charles May']",Disco Boogie Mood,Ai No Corrida,1,386600,0,0.797,0.765,4,-11.377,0,0.0397,0.0695,0.014,0.0959,0.889,122.411,4,disco,0.8170000000000001
1CWoIqBEZLUsB9wjZyjRkg,['Oliver Tree'],All Out Alternative,Placeholder,4,159818,0,0.678,0.696,2,-4.361,1,0.0336,0.0346,0.0,0.374,0.421,82.489,4,alternative,0.5983333333333334
4WJTKbNJQ41zXnb84jSWaj,['Sepultura'],Groove Metal Roots & Branches,Roots Bloody Roots,0,212253,0,0.435,0.874,0,-6.664,1,0.123,0.000337,0.0419,0.311,0.265,120.167,4,alt-rock,0.5246666666666666
2IbNu5vmPKAOMq1p7AYiz3,"['A.N.I.M.A.L.', 'Richard Kaplan']",Usa Toda Tu Fuerza,Usa toda tu fuerza,22,211093,0,0.585,0.918,10,-6.516,1,0.0761,0.000468,1.17e-06,0.512,0.323,112.535,4,heavy-metal,0.6086666666666667
2pVEXbOHe4YhWwMM0jA6mY,"['S3RL', 'SynthWulf', 'NeoQor']",Press Play Walk Away (NeoQor Remix),Press Play Walk Away - NeoQor Remix,26,183910,0,0.528,0.993,6,-3.739,1,0.0968,0.000366,0.227,0.881,0.443,107.495,4,happy,0.6546666666666666
1e806Bcl0zWAr4Q3YhaMJD,"['Tube & Berger', 'Goatchy', 'Frank Sonic']",The Future,The Future,53,211371,0,0.759,0.603,1,-9.085,0,0.044,0.0668,0.237,0.656,0.544,123.033,4,techno,0.6353333333333334
4elhQCXOKEDhgFgE3Yxc8Q,['Xian Zi'],弦子首張同名專輯,沿海地帶,53,211356,0,0.466,0.316,7,-6.182,1,0.0267,0.739,0.0,0.358,0.179,91.775,4,mandopop,0.32033333333333336
0866PLqsJWfxmHn7U7AL8V,['阿吉仔'],也罷,兄弟,25,234920,0,0.415,0.436,11,-8.57,1,0.0361,0.572,0.0,0.134,0.448,73.896,4,mandopop,0.433
2peJkv2WJzMa6C96MwDMOZ,['Twinkle Twinkle Little Rock Star'],Lullaby Versions of Foo Fighters,Everlong,29,238172,0,0.671,0.0433,11,-22.913,0,0.0421,0.646,0.874,0.111,0.211,120.013,1,children,0.30843333333333334
6aRacSekUdEdxTRhByXuCk,['Murderdolls'],Metal,Blood Stained Valentine,0,257825,0,0.563,0.942,5,-2.802,0,0.0505,0.000336,7.06e-05,0.115,0.732,75.005,4,industrial,0.7456666666666667
4WiiRw2PHMNQE0ad6y6GdD,['The 1975'],The 1975,Chocolate,67,224673,0,0.614,0.938,11,-4.461,1,0.0611,0.000532,0.0,0.368,0.607,100.058,4,alt-rock,0.7196666666666666
7KWoeBqSdZHEloYKVxssfG,['Elvis Presley'],From Elvis in Memphis,In the Ghetto,69,167413,0,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,4,rock-n-roll,0.387
6vXceKic4ACImU0bC3oecd,['Ghost'],IMPERA,Darkness At The Heart Of My Love,68,298573,0,0.54,0.719,10,-5.744,1,0.0284,0.00833,0.000158,0.158,0.238,122.043,4,hard-rock,0.49899999999999994
7FnV73ZJDJL0UklXAd3yfP,['Sound Ideas'],Weather,Heavy Rain on a Metal Rooftop,34,90012,0,0.17,1.0,11,-16.116,1,0.0452,0.409,0.923,0.972,1e-05,85.967,4,sleep,0.3900033333333333
5bulpXWEmHEvIkWjSP1WwJ,['Diamond Yukai'],Toy Story (Original Motion Picture Soundtrack/Japan Release Version),"Strange Things - From ""Toy Story"" / Japanese Version",31,196133,0,0.526,0.509,1,-11.688,1,0.0312,0.102,9.07e-05,0.356,0.673,135.505,4,disney,0.5693333333333334
2tKmneMHFZhbaB7OGa2fWc,['Napalm Death'],Utopia Banished (Remastered 2012 Edition),Discordance,13,86133,0,0.297,0.978,0,-8.02,1,0.122,0.166,0.607,0.339,0.0714,126.212,4,grindcore,0.4487999999999999
2g5S7wT7ESu0QwiwwPNZxQ,['Lady A'],Pop Christmas 2022,Christmas Through Your Eyes,0,239266,0,0.584,0.579,1,-7.347,1,0.024,0.428,3.66e-05,0.302,0.256,99.024,4,country,0.4729999999999999
0C9bpxaCCgDo3jnjzH8jfe,['Mastruz Com Leite'],"Tatuagem, Vol. 16",Tatuagem,39,216800,0,0.663,0.891,7,-5.163,1,0.0518,0.19,1.63e-06,0.115,0.943,187.804,4,forro,0.8323333333333333
7rtVoa8YQPHb1dQyhOxCFm,['Yiruma'],f r a m e,Autumn Finds Winter,46,241500,0,0.251,0.223,6,-15.002,0,0.0344,0.943,0.798,0.113,0.103,140.039,4,new-age,0.19233333333333333
6qMgx8ys4MNNxypaIvbG0i,['George Jones'],Super Hits,He Stopped Loving Her Today,54,195333,0,0.43,0.173,8,-18.597,1,0.0321,0.594,0.000111,0.224,0.365,72.103,4,honky-tonk,0.32266666666666666
7cKpWhrEnnqn5iaYvllaf9,['Sushant KC'],Maya Ma (2018 Compilation),Maya Ma,48,277429,0,0.711,0.333,2,-11.428,1,0.0268,0.831,0.0,0.11,0.455,100.004,4,indie,0.4996666666666667
1LqW43WjoLs6yzFg1vyq26,['Justnormal'],Seasonal Expression,Misty Morning,13,125647,0,0.729,0.399,8,-4.868,1,0.095,0.803,0.92,0.11,0.475,170.198,4,study,0.5343333333333334
7zumacGldlmxpoP8bpaeLe,['Squeeze'],Greatest Hits,Slap & Tickle,24,256839,0,0.585,0.805,11,-14.211,0,0.0344,0.00739,0.000828,0.0699,0.919,131.82,4,synth-pop,0.7696666666666667
1fzw0qGcB6xs4IBXhdfAkj,['Stone Temple Pilots'],Perdida,Fare Thee Well,51,261880,0,0.431,0.371,7,-8.709,1,0.0272,0.547,0.0154,0.0921,0.196,66.853,4,hard-rock,0.33266666666666667
3gNwT4pOwdlnrn5t5b3kkV,['Leehom Wang'],十八般武藝,需要人陪,50,251160,0,0.672,0.265,5,-12.312,1,0.0405,0.758,0.0,0.103,0.111,80.995,4,mandopop,0.34933333333333333
2VHnrULH7nK4Ev82m96IUL,"['Chase & Status', 'Mr. Vegas']",Delete / Big Man Skank (VIP),Big Man Skank - VIP,23,275862,0,0.583,0.949,3,-2.165,0,0.127,0.312,0.131,0.579,0.404,86.913,4,drum-and-bass,0.6453333333333333
1wkhjwS8sRHtZad7uV4eMq,"['Matogrosso & Mathias', 'Henrique & Juliano']",Zona Rural (Ao Vivo),Secando Várias Garrafas - Ao Vivo,56,196550,0,0.462,0.863,11,-4.412,1,0.129,0.562,0.0,0.72,0.655,160.239,4,sertanejo,0.66
6fiARGC2wsBpuOech1FAun,"['Bethel Music', 'Kristene DiMarco']",Starlight (Live),Take Courage - Live,46,378693,0,0.446,0.504,7,-9.005,1,0.0274,0.00882,0.00974,0.37,0.136,142.004,4,world-music,0.36199999999999993
3dVsYiHV3ekE8hS17Lmyck,['Newsboys'],Santa's Christmas List,All I Want For Christmas Is You,0,194306,0,0.559,0.909,0,-6.215,1,0.0713,0.0244,0.0,0.0676,0.594,150.01,4,alt-rock,0.6873333333333332
4Za51JkRUyhCEiIc4ojbSv,['Fast Eddie'],Jack to the Sound,Can U Still Dance,9,248571,0,0.75,0.865,4,-7.656,0,0.0661,0.000235,0.0726,0.0482,0.629,124.682,4,chicago-house,0.7479999999999999
0dHVxX56MsxGhC4tJBzp9W,['Robert Hood'],Power to Prophet / Clash,Power to Prohet,5,470206,0,0.691,0.831,11,-10.34,0,0.0376,0.000339,0.85,0.151,0.323,131.018,4,detroit-techno,0.6149999999999999
4F8OK7mNa51mKqgHqWQiYm,"['Eats Everything', 'Charlotte de Witte']",Space Raiders (Charlotte de Witte Remix),Space Raiders - Charlotte de Witte Remix,54,438720,0,0.749,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,4,deep-house,0.5132666666666666
7Aq3YV6jwjUfqbg56h1MCW,['Super Simple Songs'],Old MacDonald Had a Farm & More Kids Songs,Old MacDonald Had a Farm,57,192156,0,0.884,0.445,4,-6.049,1,0.0379,0.87,0.0,0.112,0.93,96.022,4,children,0.753
2poIygCWkfNxPaINmpFGPw,['Lulu Santos'],Tempos modernos (2001 Remasterizado),Tudo com você - Remasterizado em 2001,40,181080,0,0.813,0.762,1,-6.712,0,0.0482,0.432,0.000124,0.0918,0.772,120.363,4,mpb,0.7823333333333333
159xvbYorYT12WDpHe8bD3,['Kayzo'],This Time,This Time,49,170400,0,0.583,0.946,2,-4.034,1,0.114,0.00328,0.39,0.148,0.262,149.921,4,dubstep,0.597
6xpQMq4xTYKJp1mxdCIOvT,"['Rae & Christian', 'The Pharcyde']",Raiding the Vaults,Let It Go (feat. The Pharcyde) - Regrind 09,52,199568,0,0.791,0.735,4,-6.672,1,0.211,0.0854,0.68,0.262,0.652,92.013,4,trip-hop,0.726
2OEiGdcYERflPWGTau38WC,['hope mona'],sunday mornings,mariposas,28,144000,0,0.76,0.306,7,-15.334,1,0.059,0.951,0.897,0.133,0.685,120.029,4,study,0.5836666666666667
4U7G8dgUodMEVSv96QRcDb,"['Cadmium', 'Rosendale']",No Friends,No Friends,64,235023,0,0.771,0.644,4,-7.746,1,0.0337,0.522,7.13e-06,0.076,0.831,145.029,4,edm,0.7486666666666667
2FHKWdrOz38qa2m7QZlLbo,['Clementina De Jesus'],Para Sempre,Na Linha Do Mar,37,199053,0,0.676,0.547,8,-11.912,1,0.0466,0.401,9.64e-05,0.0988,0.79,89.421,4,samba,0.6709999999999999
5BPeSyvwMnhABoOOQTNoRQ,['Mark Broom'],Five/Four EP,Five/Four,16,313640,0,0.736,0.867,11,-9.368,0,0.0959,0.000258,0.913,0.127,0.105,128.996,4,minimal-techno,0.5693333333333334
4sOX1nhpKwFWPvoMMExi3q,['MARINA'],Electra Heart (Deluxe),Primadonna,74,221075,0,0.66,0.689,4,-2.671,0,0.0337,0.0884,0.0,0.0922,0.427,127.98,4,alternative,0.592
4KcNupwVIuM2AOoiKdgpRf,['Sentenced'],Frozen,Mourn,45,284133,0,0.447,0.556,4,-8.112,0,0.0306,0.0355,0.894,0.0937,0.13,130.042,4,death-metal,0.37766666666666665
3R5ULvRdYFfaBfkIMkiZnq,['Eric Johnson'],Venus Isle,S.R.V.,43,183333,0,0.598,0.64,4,-12.32,1,0.0325,0.434,0.505,0.0892,0.626,130.542,4,bluegrass,0.6213333333333333
24mf8ZmBfJIGlcsVgXMnP5,['Vega'],V,Winter in Frankfurt,39,185760,0,0.469,0.622,10,-8.085,1,0.13,0.164,0.0,0.12,0.382,84.473,4,german,0.49099999999999994
1ycq2btx7kf6bXdWILZhXa,['Anupam Roy'],Piku,Bezubaan,53,341177,0,0.403,0.56,2,-7.46,1,0.0362,0.354,5.71e-06,0.125,0.168,155.701,4,indie,0.377
1dt220OBbkTsYz1NLVKIaw,"['Gabry Ponte', 'R3HAB', 'Timmy Trumpet']",Call Me (with R3HAB & Timmy Trumpet),Call Me (with R3HAB & Timmy Trumpet),71,178309,0,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,4,house,0.541
77QxpaUsmWAodqmPih5UiB,['Christopher Zondaflex Tyler'],Mr Chris' Hip Hop for Tots,Dust Yo Shoulders,11,168908,0,0.927,0.631,1,-14.651,1,0.127,0.0075,0.0,0.0612,0.627,114.99,4,kids,0.7283333333333334
6hFxmjaYW1UZpUFtd4brjm,['Epica'],Design Your Universe (Gold Edition: Deluxe Edition),The Price of Freedom - Interlude,21,73362,0,0.498,0.616,0,-13.402,1,0.06,0.792,0.791,0.956,0.113,126.021,1,goth,0.409
0vpy9NZpTbjCH0HNnAhCTt,['Weston Estate'],Drown,Drown,57,181466,1,0.644,0.554,3,-6.642,0,0.049,0.0803,0.0,0.098,0.53,120.024,4,chill,0.576
5yv49JMcMFvKUhWsplqCSc,['Mike Dunn'],My House From All Angles,Phreaky MF - MD RemixX,9,523842,1,0.804,0.697,1,-5.022,1,0.0683,1.34e-05,0.747,0.0719,0.223,125.013,4,chicago-house,0.5746666666666667
5zGVeEERT36Ww9KcXDAfFh,['Armin van Buuren'],ASOT 1090 - A State Of Trance Episode 1090,"A State Of Trance (ASOT 1090) - Tune Of The Year Votings, Pt. 2",40,36330,0,0.708,0.797,1,-7.472,0,0.542,0.0466,0.0,0.32,0.949,129.861,4,trance,0.818
7gb8Psi5Mf6w78jvnAxh5F,"['Sigma', 'Louisa Johnson']",Hope,Here We Go Again,49,162746,0,0.525,0.832,4,-3.129,1,0.0941,0.139,0.0,0.149,0.582,152.876,4,drum-and-bass,0.6463333333333333
0QBrw0zGpCa8gKIJd2KDGo,['Counting Crows'],Del gusto de mamá,Mr. Jones,0,272733,0,0.571,0.836,0,-5.556,1,0.0371,0.194,4.09e-06,0.182,0.73,141.612,4,alt-rock,0.7123333333333334
6nn65PSai61Mh8eWEC6Yit,['John Williamson'],Mallee Boy,Galleries of Pink Galahs,32,250693,0,0.72,0.12,10,-19.507,1,0.0334,0.835,0.00544,0.132,0.382,112.386,4,children,0.4073333333333333
